"1", "2", "3", "4", "5"
0.214, 0.234, 0.284, 0.21, 0.058
0.326, 0.216, 0.182, 0.226, 0.05
0.082, 0.074, 0.646, 0.124, 0.074
0.08, 0.192, 0.444, 0.184, 0.1
0.236, 0.282, 0.264, 0.13, 0.088
0.224, 0.318, 0.102, 0.23, 0.126
0.322, 0.182, 0.082, 0.228, 0.186
0.302, 0.302, 0.088, 0.28, 0.028
0.202, 0.222, 0.164, 0.192, 0.22
0.038, 0.022, 0.884, 0.042, 0.014
0.086, 0.114, 0.682, 0.082, 0.036
0.276, 0.198, 0.082, 0.124, 0.32
0.3, 0.128, 0.094, 0.268, 0.21
0.278, 0.216, 0.228, 0.16, 0.118
0.266, 0.16, 0.314, 0.164, 0.096
0.12, 0.176, 0.14, 0.26, 0.304
0.066, 0.236, 0.274, 0.344, 0.08
0.166, 0.214, 0.066, 0.52, 0.034
0.138, 0.068, 0.144, 0.328, 0.322
0.02, 0.042, 0.058, 0.118, 0.762
0.072, 0.046, 0.202, 0.064, 0.616
0.656, 0.084, 0.032, 0.208, 0.02
0.66, 0.124, 0.04, 0.106, 0.07
0.522, 0.23, 0.066, 0.118, 0.064
0.192, 0.138, 0.286, 0.2, 0.184
0.246, 0.208, 0.026, 0.174, 0.346
0.044, 0.042, 0.112, 0.144, 0.658
0.196, 0.144, 0.246, 0.248, 0.166
0.068, 0.138, 0.024, 0.054, 0.716
0.042, 0.188, 0.606, 0.132, 0.032
0.018, 0.004, 0.028, 0.022, 0.928
0.28, 0.16, 0.128, 0.366, 0.066
0.438, 0.204, 0.096, 0.148, 0.114
0.262, 0.542, 0.014, 0.162, 0.02
0.156, 0.076, 0.298, 0.302, 0.168
0.198, 0.17, 0.196, 0.198, 0.238
0.346, 0.368, 0.072, 0.18, 0.034
0.422, 0.264, 0.074, 0.148, 0.092
0.238, 0.218, 0.112, 0.326, 0.106
0.224, 0.354, 0.164, 0.136, 0.122
0.186, 0.23, 0.25, 0.238, 0.096
0.57, 0.09, 0.2, 0.072, 0.068
0.282, 0.146, 0.272, 0.172, 0.128
0.082, 0.056, 0.81, 0.046, 0.006
0.14, 0.128, 0.076, 0.648, 0.008
0.162, 0.144, 0.22, 0.344, 0.13
0.228, 0.176, 0.072, 0.39, 0.134
0.27, 0.16, 0.05, 0.136, 0.384
0.132, 0.044, 0.676, 0.078, 0.07
0.186, 0.204, 0.29, 0.182, 0.138
0.132, 0.12, 0.472, 0.152, 0.124
0.23, 0.23, 0.122, 0.176, 0.242
0.352, 0.11, 0.13, 0.218, 0.19
0.232, 0.29, 0.168, 0.274, 0.036
0.124, 0.192, 0.216, 0.348, 0.12
0.21, 0.176, 0.194, 0.204, 0.216
0.3, 0.2, 0.154, 0.248, 0.098
0.088, 0.072, 0.096, 0.566, 0.178
0.146, 0.252, 0.164, 0.382, 0.056
0.278, 0.148, 0.172, 0.17, 0.232
0.23, 0.266, 0.156, 0.228, 0.12
0.286, 0.228, 0.116, 0.18, 0.19
0.308, 0.202, 0.09, 0.338, 0.062
0.182, 0.276, 0.226, 0.21, 0.106
0.242, 0.19, 0.224, 0.216, 0.128
0.14, 0.188, 0.39, 0.218, 0.064
0.102, 0.064, 0.8, 0.024, 0.01
0.21, 0.32, 0.26, 0.16, 0.05
0.046, 0.14, 0.074, 0.634, 0.106
0.176, 0.284, 0.23, 0.174, 0.136
0.064, 0.226, 0.37, 0.262, 0.078
0.182, 0.272, 0.164, 0.174, 0.208
0.116, 0.126, 0.08, 0.51, 0.168
0.074, 0.392, 0.116, 0.206, 0.212
0.024, 0.006, 0.002, 0.962, 0.006
0.176, 0.174, 0.13, 0.38, 0.14
0.076, 0.538, 0.21, 0.106, 0.07
0.226, 0.1, 0.152, 0.344, 0.178
0.172, 0.078, 0.058, 0.232, 0.46
0.042, 0.068, 0.768, 0.054, 0.068
0.27, 0.132, 0.18, 0.39, 0.028
0.098, 0.464, 0.104, 0.22, 0.114
0.12, 0.28, 0.242, 0.196, 0.162
0.114, 0.166, 0.39, 0.16, 0.17
0.136, 0.196, 0.222, 0.288, 0.158
0.16, 0.124, 0.166, 0.21, 0.34
0.152, 0.168, 0.074, 0.502, 0.104
0.064, 0.276, 0.26, 0.29, 0.11
0.132, 0.644, 0.052, 0.108, 0.064
0.458, 0.422, 0.024, 0.058, 0.038
0.256, 0.186, 0.28, 0.176, 0.102
0.218, 0.172, 0.204, 0.326, 0.08
0.108, 0.11, 0.136, 0.188, 0.458
0, 0.006, 0.986, 0.004, 0.004
0.108, 0.144, 0.302, 0.298, 0.148
0.678, 0.218, 0.016, 0.042, 0.046
0.298, 0.28, 0.088, 0.1, 0.234
0.094, 0.148, 0.448, 0.216, 0.094
0.04, 0.056, 0.062, 0.79, 0.052
0.214, 0.184, 0.208, 0.226, 0.168
0.024, 0.092, 0.026, 0.04, 0.818
0.14, 0.422, 0.082, 0.236, 0.12
0.196, 0.386, 0.158, 0.17, 0.09
0.192, 0.208, 0.082, 0.126, 0.392
0.244, 0.344, 0.214, 0.128, 0.07
0.13, 0.13, 0.116, 0.204, 0.42
0.158, 0.096, 0.126, 0.37, 0.25
0.234, 0.25, 0.208, 0.198, 0.11
0.058, 0.094, 0.236, 0.53, 0.082
0.184, 0.138, 0.02, 0.414, 0.244
0.284, 0.276, 0.23, 0.148, 0.062
0.076, 0.152, 0.078, 0.634, 0.06
0.468, 0.254, 0.054, 0.126, 0.098
0.208, 0.112, 0.468, 0.156, 0.056
0.128, 0.08, 0.6, 0.126, 0.066
0.138, 0.13, 0.484, 0.084, 0.164
0.19, 0.138, 0.156, 0.146, 0.37
0.17, 0.592, 0.026, 0.102, 0.11
0.09, 0.036, 0.028, 0.838, 0.008
0.472, 0.186, 0.156, 0.162, 0.024
0.168, 0.144, 0.154, 0.402, 0.132
0.206, 0.186, 0.118, 0.432, 0.058
0.218, 0.49, 0.096, 0.164, 0.032
0.04, 0.112, 0.182, 0.194, 0.472
0.1, 0.082, 0.666, 0.08, 0.072
0.188, 0.504, 0.118, 0.13, 0.06
0.116, 0.192, 0.216, 0.134, 0.342
0.206, 0.246, 0.162, 0.252, 0.134
0.172, 0.146, 0.432, 0.16, 0.09
0.672, 0.06, 0.21, 0.026, 0.032
0.178, 0.254, 0.14, 0.37, 0.058
0.174, 0.27, 0.242, 0.174, 0.14
0.186, 0.142, 0.096, 0.246, 0.33
0.142, 0.1, 0.182, 0.374, 0.202
0.104, 0.574, 0.086, 0.146, 0.09
0.156, 0.2, 0.392, 0.166, 0.086
0.168, 0.168, 0.158, 0.32, 0.186
0.054, 0.108, 0.072, 0.72, 0.046
0.29, 0.188, 0.268, 0.118, 0.136
0.088, 0.182, 0.462, 0.178, 0.09
0.218, 0.188, 0.168, 0.318, 0.108
0.01, 0.006, 0.008, 0.948, 0.028
0.06, 0.732, 0.058, 0.088, 0.062
0.154, 0.25, 0.198, 0.16, 0.238
0.248, 0.344, 0.05, 0.128, 0.23
0.324, 0.114, 0.068, 0.438, 0.056
0.168, 0.076, 0.296, 0.272, 0.188
0.26, 0.2, 0.214, 0.242, 0.084
0.57, 0.132, 0.166, 0.082, 0.05
0.21, 0.244, 0.268, 0.128, 0.15
0.08, 0.116, 0.324, 0.168, 0.312
0.086, 0.034, 0.004, 0.016, 0.86
0.176, 0.174, 0.346, 0.174, 0.13
0.144, 0.45, 0.052, 0.114, 0.24
0.2, 0.242, 0.158, 0.284, 0.116
0.314, 0.124, 0.148, 0.148, 0.266
0.088, 0.332, 0.164, 0.15, 0.266
0.288, 0.176, 0.25, 0.166, 0.12
0.176, 0.14, 0.218, 0.35, 0.116
0.092, 0.12, 0.206, 0.462, 0.12
0.296, 0.164, 0.138, 0.344, 0.058
0.182, 0.18, 0.048, 0.158, 0.432
0.086, 0.156, 0.046, 0.12, 0.592
0.126, 0.43, 0.208, 0.156, 0.08
0.154, 0.312, 0.088, 0.27, 0.176
0.292, 0.156, 0.29, 0.174, 0.088
0.186, 0.128, 0.092, 0.438, 0.156
0.042, 0.092, 0.174, 0.236, 0.456
0.238, 0.28, 0.154, 0.17, 0.158
0.122, 0.494, 0.124, 0.146, 0.114
0.524, 0.24, 0.046, 0.156, 0.034
0.078, 0.042, 0.104, 0.708, 0.068
0.19, 0.154, 0.262, 0.252, 0.142
0.408, 0.242, 0.132, 0.156, 0.062
0.202, 0.154, 0.276, 0.2, 0.168
0.258, 0.232, 0.254, 0.186, 0.07
0.126, 0.12, 0.102, 0.422, 0.23
0.35, 0.232, 0.21, 0.158, 0.05
0.174, 0.176, 0.372, 0.216, 0.062
0.198, 0.186, 0.194, 0.276, 0.146
0.112, 0.11, 0.026, 0.746, 0.006
0.31, 0.23, 0.246, 0.152, 0.062
0.626, 0.184, 0.06, 0.074, 0.056
0.34, 0.124, 0.06, 0.14, 0.336
0.166, 0.2, 0.094, 0.314, 0.226
0.156, 0.188, 0.19, 0.364, 0.102
0.666, 0.082, 0.006, 0.232, 0.014
0.086, 0.09, 0.118, 0.248, 0.458
0.134, 0.108, 0.072, 0.226, 0.46
0.016, 0.012, 0.002, 0.028, 0.942
0.214, 0.168, 0.188, 0.238, 0.192
0.188, 0.168, 0.264, 0.268, 0.112
0.25, 0.704, 0.008, 0.028, 0.01
0.424, 0.296, 0.092, 0.138, 0.05
0.074, 0.072, 0.05, 0.18, 0.624
0.07, 0.036, 0.524, 0.234, 0.136
0.186, 0.192, 0.19, 0.202, 0.23
0.016, 0.026, 0.902, 0.014, 0.042
0.194, 0.134, 0.046, 0.222, 0.404
0.042, 0.068, 0.748, 0.092, 0.05
0.11, 0.226, 0.232, 0.174, 0.258
0.276, 0.122, 0.406, 0.152, 0.044
0.076, 0.246, 0.51, 0.09, 0.078
0.202, 0.206, 0.39, 0.088, 0.114
0.008, 0.008, 0.002, 0.962, 0.02
0.06, 0.214, 0.314, 0.24, 0.172
0.272, 0.33, 0.07, 0.126, 0.202
0.51, 0.218, 0.134, 0.098, 0.04
0.146, 0.208, 0.298, 0.134, 0.214
0.302, 0.13, 0.068, 0.344, 0.156
0.332, 0.318, 0.078, 0.166, 0.106
0.202, 0.226, 0.06, 0.182, 0.33
0.564, 0.342, 0.02, 0.062, 0.012
0.134, 0.15, 0.246, 0.21, 0.26
0.116, 0.246, 0.42, 0.154, 0.064
0.168, 0.246, 0.238, 0.264, 0.084
0.23, 0.192, 0.25, 0.262, 0.066
0.222, 0.248, 0.236, 0.236, 0.058
0.15, 0.082, 0.098, 0.234, 0.436
0.19, 0.302, 0.032, 0.176, 0.3
0.168, 0.124, 0.26, 0.3, 0.148
0.182, 0.358, 0.302, 0.086, 0.072
0.312, 0.218, 0.122, 0.222, 0.126
0.284, 0.252, 0.158, 0.136, 0.17
0.014, 0.01, 0.934, 0.02, 0.022
0.15, 0.182, 0.114, 0.246, 0.308
0.054, 0.108, 0.306, 0.256, 0.276
0.542, 0.074, 0.03, 0.11, 0.244
0.462, 0.192, 0.022, 0.184, 0.14
0.166, 0.284, 0.26, 0.108, 0.182
0.22, 0.344, 0.06, 0.204, 0.172
0.076, 0.104, 0.282, 0.41, 0.128
0.142, 0.118, 0.126, 0.508, 0.106
0.248, 0.204, 0.132, 0.302, 0.114
0.206, 0.468, 0.028, 0.13, 0.168
0.306, 0.126, 0.086, 0.278, 0.204
0.102, 0.086, 0.052, 0.628, 0.132
0.298, 0.186, 0.108, 0.338, 0.07
0.596, 0.12, 0.134, 0.086, 0.064
0.106, 0.144, 0.526, 0.128, 0.096
0.212, 0.216, 0.24, 0.222, 0.11
0.034, 0.052, 0.232, 0.27, 0.412
0.222, 0.276, 0.088, 0.206, 0.208
0.176, 0.166, 0.116, 0.188, 0.354
0.146, 0.15, 0.202, 0.17, 0.332
0.06, 0.094, 0.246, 0.508, 0.092
0.292, 0.192, 0.27, 0.2, 0.046
0.118, 0.588, 0.082, 0.136, 0.076
0.082, 0.098, 0.27, 0.402, 0.148
0.058, 0.044, 0.008, 0.274, 0.616
0.096, 0.418, 0.186, 0.216, 0.084
0.072, 0.094, 0.056, 0.112, 0.666
0.192, 0.192, 0.058, 0.122, 0.436
0.2, 0.188, 0.258, 0.238, 0.116
0.124, 0.1, 0.288, 0.204, 0.284
0.168, 0.128, 0.158, 0.192, 0.354
0.264, 0.19, 0.32, 0.11, 0.116
0.136, 0.436, 0.23, 0.112, 0.086
0.262, 0.44, 0.074, 0.168, 0.056
0.26, 0.208, 0.072, 0.408, 0.052
0.144, 0.096, 0.072, 0.146, 0.542
0.372, 0.226, 0.024, 0.15, 0.228
0.246, 0.196, 0.144, 0.158, 0.256
0.096, 0.038, 0.016, 0.822, 0.028
0.188, 0.176, 0.174, 0.146, 0.316
0.03, 0.032, 0.03, 0.222, 0.686
0.092, 0.088, 0.228, 0.242, 0.35
0.172, 0.252, 0.192, 0.27, 0.114
0.132, 0.154, 0.27, 0.224, 0.22
0.064, 0.762, 0.106, 0.032, 0.036
0.106, 0.696, 0.056, 0.056, 0.086
0.358, 0.2, 0.14, 0.19, 0.112
0.288, 0.092, 0.054, 0.156, 0.41
0.284, 0.126, 0.124, 0.352, 0.114
0.206, 0.188, 0.334, 0.084, 0.188
0.096, 0.092, 0.04, 0.114, 0.658
0.192, 0.61, 0.114, 0.054, 0.03
0.19, 0.394, 0.21, 0.106, 0.1
0.162, 0.224, 0.41, 0.144, 0.06
0.328, 0.23, 0.022, 0.228, 0.192
0.372, 0.19, 0.152, 0.128, 0.158
0.202, 0.128, 0.162, 0.184, 0.324
0.094, 0.082, 0.07, 0.224, 0.53
0.276, 0.354, 0.044, 0.14, 0.186
0.066, 0.06, 0.11, 0.31, 0.454
0.172, 0.246, 0.148, 0.178, 0.256
0.102, 0.104, 0.21, 0.472, 0.112
0.232, 0.218, 0.094, 0.268, 0.188
0.088, 0.078, 0.05, 0.112, 0.672
0.494, 0.238, 0.15, 0.098, 0.02
0.194, 0.172, 0.198, 0.274, 0.162
0.324, 0.17, 0.234, 0.214, 0.058
0.216, 0.132, 0.05, 0.338, 0.264
0.334, 0.242, 0.016, 0.2, 0.208
0.06, 0.214, 0.068, 0.596, 0.062
0.082, 0.268, 0.298, 0.228, 0.124
0.266, 0.358, 0.18, 0.122, 0.074
0.172, 0.206, 0.158, 0.23, 0.234
0.15, 0.1, 0.054, 0.172, 0.524
0.162, 0.35, 0.104, 0.184, 0.2
0.106, 0.176, 0.108, 0.194, 0.416
0.09, 0.184, 0.31, 0.274, 0.142
0.214, 0.092, 0.02, 0.246, 0.428
0.008, 0.016, 0.014, 0.906, 0.056
0.174, 0.224, 0.248, 0.212, 0.142
0.13, 0.172, 0.162, 0.394, 0.142
0.17, 0.17, 0.238, 0.224, 0.198
0.394, 0.27, 0.09, 0.09, 0.156
0.156, 0.166, 0.146, 0.444, 0.088
0.108, 0.024, 0.056, 0.508, 0.304
0.032, 0.04, 0.024, 0.1, 0.804
0.128, 0.106, 0.162, 0.238, 0.366
0.19, 0.274, 0.28, 0.134, 0.122
0.088, 0.154, 0.212, 0.47, 0.076
0.224, 0.158, 0.21, 0.192, 0.216
0.178, 0.19, 0.188, 0.3, 0.144
0.04, 0.032, 0.002, 0.208, 0.718
0.218, 0.17, 0.218, 0.286, 0.108
0.42, 0.338, 0.074, 0.114, 0.054
0.25, 0.076, 0.128, 0.114, 0.432
0.23, 0.16, 0.21, 0.218, 0.182
0.488, 0.082, 0.12, 0.266, 0.044
0.04, 0.03, 0.004, 0.01, 0.916
0.204, 0.362, 0.044, 0.208, 0.182
0.284, 0.294, 0.096, 0.224, 0.102
0.326, 0.288, 0.098, 0.108, 0.18
0.144, 0.16, 0.134, 0.28, 0.282
0.212, 0.526, 0.086, 0.162, 0.014
0.208, 0.21, 0.146, 0.266, 0.17
0.044, 0.1, 0.056, 0.268, 0.532
0.278, 0.296, 0.114, 0.224, 0.088
0.302, 0.094, 0.282, 0.134, 0.188
0.11, 0.168, 0.176, 0.346, 0.2
0.246, 0.378, 0.118, 0.238, 0.02
0.328, 0.232, 0.168, 0.168, 0.104
0.25, 0.194, 0.06, 0.444, 0.052
0.3, 0.326, 0.122, 0.15, 0.102
0.65, 0.172, 0.064, 0.09, 0.024
0.516, 0.124, 0.094, 0.148, 0.118
0.204, 0.23, 0.294, 0.188, 0.084
0.3, 0.148, 0.092, 0.21, 0.25
0.148, 0.182, 0.306, 0.144, 0.22
0.048, 0.042, 0.04, 0.096, 0.774
0.082, 0.076, 0.124, 0.066, 0.652
0.176, 0.326, 0.23, 0.07, 0.198
0.224, 0.184, 0.308, 0.164, 0.12
0.436, 0.196, 0.076, 0.152, 0.14
0.04, 0.044, 0.092, 0.062, 0.762
0.112, 0.244, 0.212, 0.196, 0.236
0.2, 0.156, 0.22, 0.262, 0.162
0.756, 0.112, 0.042, 0.08, 0.01
0.16, 0.298, 0.206, 0.184, 0.152
0.63, 0.194, 0.054, 0.08, 0.042
0.366, 0.196, 0.168, 0.146, 0.124
0.158, 0.124, 0.194, 0.388, 0.136
0.182, 0.164, 0.274, 0.286, 0.094
0.236, 0.282, 0.104, 0.298, 0.08
0.308, 0.42, 0.018, 0.114, 0.14
0.13, 0.216, 0.25, 0.178, 0.226
0.712, 0.132, 0.044, 0.082, 0.03
0.068, 0.056, 0.1, 0.128, 0.648
0.172, 0.172, 0.38, 0.138, 0.138
0.21, 0.198, 0.344, 0.192, 0.056
0.184, 0.152, 0.436, 0.152, 0.076
0.132, 0.26, 0.146, 0.198, 0.264
0.194, 0.228, 0.112, 0.24, 0.226
0.16, 0.134, 0.262, 0.27, 0.174
0.162, 0.174, 0.248, 0.246, 0.17
0.096, 0.146, 0.128, 0.42, 0.21
0.012, 0.028, 0.902, 0.04, 0.018
0.44, 0.296, 0.042, 0.056, 0.166
0.432, 0.178, 0.11, 0.154, 0.126
0.006, 0.04, 0.096, 0.096, 0.762
0.138, 0.102, 0.47, 0.244, 0.046
0.302, 0.218, 0.224, 0.178, 0.078
0.12, 0.09, 0.534, 0.128, 0.128
0.072, 0.318, 0.174, 0.146, 0.29
0.116, 0.16, 0.176, 0.266, 0.282
0.134, 0.214, 0.242, 0.288, 0.122
0.314, 0.182, 0.072, 0.272, 0.16
0.058, 0.092, 0.624, 0.08, 0.146
0.086, 0.078, 0.116, 0.68, 0.04
0.256, 0.158, 0.078, 0.342, 0.166
0.156, 0.096, 0.022, 0.548, 0.178
0.154, 0.124, 0.258, 0.346, 0.118
0.384, 0.118, 0.232, 0.186, 0.08
0.216, 0.282, 0.094, 0.194, 0.214
0.38, 0.242, 0.044, 0.298, 0.036
0.194, 0.406, 0.054, 0.168, 0.178
0.268, 0.276, 0.2, 0.114, 0.142
0.156, 0.21, 0.152, 0.354, 0.128
0.078, 0.08, 0.442, 0.262, 0.138
0.262, 0.142, 0.086, 0.346, 0.164
0.186, 0.218, 0.15, 0.176, 0.27
0.62, 0.228, 0.028, 0.108, 0.016
0.5, 0.13, 0.132, 0.188, 0.05
0.184, 0.202, 0.072, 0.456, 0.086
0.196, 0.208, 0.184, 0.21, 0.202
0.122, 0.09, 0.028, 0.366, 0.394
0.15, 0.216, 0.088, 0.33, 0.216
0.14, 0.26, 0.196, 0.278, 0.126
0.094, 0.122, 0.06, 0.246, 0.478
0.292, 0.112, 0.04, 0.16, 0.396
0.122, 0.224, 0.46, 0.102, 0.092
0.158, 0.184, 0.378, 0.068, 0.212
0.266, 0.222, 0.194, 0.246, 0.072
0.394, 0.266, 0.066, 0.226, 0.048
0.194, 0.088, 0.426, 0.154, 0.138
0.108, 0.122, 0.158, 0.394, 0.218
0.18, 0.202, 0.162, 0.34, 0.116
0.21, 0.148, 0.178, 0.212, 0.252
0.298, 0.106, 0.3, 0.162, 0.134
0.046, 0.05, 0.016, 0.08, 0.808
0.162, 0.12, 0.054, 0.27, 0.394
0.022, 0.012, 0.074, 0.042, 0.85
0.056, 0.02, 0.014, 0.894, 0.016
0.23, 0.178, 0.048, 0.358, 0.186
0.266, 0.238, 0.072, 0.214, 0.21
0.446, 0.29, 0.096, 0.092, 0.076
0.238, 0.302, 0.24, 0.104, 0.116
0.34, 0.204, 0.242, 0.132, 0.082
0.17, 0.152, 0.122, 0.278, 0.278
0.196, 0.21, 0.148, 0.294, 0.152
0.43, 0.164, 0.052, 0.218, 0.136
0.094, 0.26, 0.29, 0.268, 0.088
0.186, 0.114, 0.178, 0.396, 0.126
0.416, 0.164, 0.112, 0.156, 0.152
0.28, 0.31, 0.22, 0.168, 0.022
0.25, 0.242, 0.286, 0.18, 0.042
0.172, 0.166, 0.48, 0.126, 0.056
0.042, 0.042, 0.016, 0.074, 0.826
0.172, 0.14, 0.334, 0.3, 0.054
0.512, 0.244, 0.062, 0.138, 0.044
0.09, 0.36, 0.122, 0.242, 0.186
0.202, 0.252, 0.28, 0.218, 0.048
0.08, 0.138, 0.426, 0.298, 0.058
0.1, 0.13, 0.104, 0.644, 0.022
0.444, 0.208, 0.15, 0.178, 0.02
0.352, 0.304, 0.032, 0.184, 0.128
0.116, 0.2, 0.176, 0.38, 0.128
0.188, 0.2, 0.14, 0.152, 0.32
0.16, 0.098, 0.178, 0.334, 0.23
0.23, 0.192, 0.126, 0.388, 0.064
0.08, 0.056, 0.736, 0.094, 0.034
0.184, 0.088, 0.114, 0.252, 0.362
0.154, 0.146, 0.282, 0.172, 0.246
0.362, 0.27, 0.072, 0.188, 0.108
0.102, 0.51, 0.266, 0.074, 0.048
0.272, 0.162, 0.3, 0.146, 0.12
0.152, 0.278, 0.146, 0.138, 0.286
0.258, 0.332, 0.072, 0.314, 0.024
0.278, 0.266, 0.124, 0.176, 0.156
0.168, 0.138, 0.328, 0.172, 0.194
0.266, 0.252, 0.226, 0.164, 0.092
0.074, 0.08, 0.61, 0.198, 0.038
0.208, 0.354, 0.162, 0.14, 0.136
0.164, 0.13, 0.088, 0.374, 0.244
0.352, 0.206, 0.29, 0.13, 0.022
0.192, 0.224, 0.254, 0.174, 0.156
0.068, 0.134, 0.512, 0.23, 0.056
0.308, 0.174, 0.16, 0.2, 0.158
0.16, 0.206, 0.38, 0.152, 0.102
0.076, 0.398, 0.17, 0.166, 0.19
0.252, 0.392, 0.032, 0.154, 0.17
0.09, 0.146, 0.152, 0.234, 0.378
0.194, 0.076, 0.088, 0.164, 0.478
0.266, 0.684, 0.034, 0.012, 0.004
0.602, 0.116, 0.102, 0.136, 0.044
0.122, 0.356, 0.32, 0.108, 0.094
0.176, 0.23, 0.334, 0.212, 0.048
0.088, 0.224, 0.03, 0.594, 0.064
0.248, 0.344, 0.19, 0.148, 0.07
0.094, 0.088, 0.548, 0.168, 0.102
0.112, 0.26, 0.166, 0.246, 0.216
0.246, 0.17, 0.248, 0.228, 0.108
0.18, 0.532, 0.046, 0.102, 0.14
0.124, 0.258, 0.196, 0.166, 0.256
0.25, 0.29, 0.05, 0.106, 0.304
0.194, 0.248, 0.088, 0.44, 0.03
0.248, 0.29, 0.136, 0.162, 0.164
0.196, 0.238, 0.41, 0.09, 0.066
0.198, 0.138, 0.308, 0.236, 0.12
0.12, 0.144, 0.122, 0.404, 0.21
0.068, 0.132, 0.33, 0.158, 0.312
0.092, 0.106, 0.09, 0.106, 0.606
0.078, 0.104, 0.152, 0.57, 0.096
0.288, 0.242, 0.088, 0.168, 0.214
0.344, 0.19, 0.272, 0.128, 0.066
0.004, 0.006, 0.008, 0.966, 0.016
0.134, 0.084, 0.46, 0.238, 0.084
0.198, 0.12, 0.258, 0.26, 0.164
0.036, 0.048, 0.434, 0.162, 0.32
0.04, 0.03, 0.818, 0.09, 0.022
0.268, 0.146, 0.026, 0.036, 0.524
0.466, 0.2, 0.024, 0.044, 0.266
0.016, 0.01, 0.016, 0.02, 0.938
0.256, 0.17, 0.176, 0.18, 0.218
0.172, 0.302, 0.294, 0.176, 0.056
0.356, 0.248, 0.13, 0.118, 0.148
0.204, 0.242, 0.162, 0.216, 0.176
0.186, 0.102, 0.108, 0.226, 0.378
0.334, 0.378, 0.042, 0.168, 0.078
0.352, 0.148, 0.136, 0.276, 0.088
0.12, 0.204, 0.234, 0.33, 0.112
0.224, 0.16, 0.162, 0.386, 0.068
0.21, 0.11, 0.38, 0.114, 0.186
0.324, 0.254, 0.022, 0.272, 0.128
0.026, 0.016, 0.004, 0.82, 0.134
0.032, 0.046, 0.69, 0.172, 0.06
0.32, 0.27, 0.088, 0.174, 0.148
0.234, 0.168, 0.182, 0.266, 0.15
0.232, 0.284, 0.092, 0.158, 0.234
0.158, 0.142, 0.074, 0.318, 0.308
0.362, 0.198, 0.19, 0.164, 0.086
0.136, 0.038, 0.118, 0.29, 0.418
0.13, 0.246, 0.154, 0.298, 0.172
0.02, 0.036, 0.076, 0.02, 0.848
0.128, 0.162, 0.256, 0.274, 0.18
0.298, 0.28, 0.232, 0.092, 0.098
0.266, 0.246, 0.066, 0.376, 0.046
0.252, 0.232, 0.188, 0.234, 0.094
0.142, 0.23, 0.162, 0.374, 0.092
0.116, 0.122, 0.172, 0.106, 0.484
0.062, 0.056, 0.762, 0.066, 0.054
0.382, 0.224, 0.108, 0.17, 0.116
0.074, 0.182, 0.076, 0.47, 0.198
0.164, 0.108, 0.046, 0.414, 0.268
0.158, 0.17, 0.17, 0.226, 0.276
0.114, 0.12, 0.256, 0.376, 0.134
0.188, 0.278, 0.212, 0.184, 0.138
0.05, 0.042, 0.038, 0.066, 0.804
0.13, 0.104, 0.088, 0.414, 0.264
0.36, 0.394, 0.082, 0.096, 0.068
0.24, 0.272, 0.058, 0.316, 0.114
0.1, 0.102, 0.17, 0.254, 0.374
0.066, 0.098, 0.082, 0.708, 0.046
0.024, 0.08, 0.162, 0.172, 0.562
0.314, 0.1, 0.194, 0.164, 0.228
0.27, 0.248, 0.154, 0.186, 0.142
0.104, 0.174, 0.434, 0.174, 0.114
0.102, 0.178, 0.28, 0.154, 0.286
0.394, 0.338, 0.058, 0.12, 0.09
0.272, 0.08, 0.086, 0.2, 0.362
0.112, 0.206, 0.132, 0.19, 0.36
0.304, 0.146, 0.064, 0.13, 0.356
0.442, 0.29, 0.08, 0.098, 0.09
0.208, 0.154, 0.338, 0.18, 0.12
0.07, 0.038, 0.096, 0.76, 0.036
0.212, 0.21, 0.242, 0.192, 0.144
0.064, 0.204, 0.252, 0.192, 0.288
0.196, 0.122, 0.2, 0.37, 0.112
0.468, 0.09, 0.186, 0.198, 0.058
0.31, 0.324, 0.172, 0.144, 0.05
0.658, 0.114, 0.048, 0.048, 0.132
0.234, 0.122, 0.48, 0.108, 0.056
0.084, 0.076, 0.004, 0.48, 0.356
0.108, 0.138, 0.072, 0.266, 0.416
0.09, 0.098, 0.568, 0.174, 0.07
0.136, 0.376, 0.242, 0.16, 0.086
0.178, 0.184, 0.23, 0.282, 0.126
0.2, 0.158, 0.3, 0.242, 0.1
0.278, 0.198, 0.114, 0.19, 0.22
0.002, 0, 0, 0.998, 0
0.258, 0.292, 0.268, 0.142, 0.04
0.038, 0.112, 0.088, 0.22, 0.542
0.14, 0.058, 0.488, 0.26, 0.054
0.13, 0.154, 0.302, 0.276, 0.138
0.328, 0.212, 0.152, 0.214, 0.094
0.272, 0.484, 0.114, 0.066, 0.064
0.134, 0.172, 0.224, 0.168, 0.302
0.26, 0.282, 0.162, 0.19, 0.106
0.192, 0.198, 0.222, 0.086, 0.302
0.432, 0.372, 0.012, 0.022, 0.162
0.028, 0.048, 0.062, 0.16, 0.702
0.058, 0.186, 0.332, 0.24, 0.184
0.116, 0.14, 0.512, 0.12, 0.112
0.312, 0.256, 0.24, 0.142, 0.05
0.096, 0.102, 0.194, 0.092, 0.516
0.152, 0.226, 0.17, 0.322, 0.13
0.16, 0.178, 0.274, 0.162, 0.226
0.426, 0.222, 0.028, 0.184, 0.14
0.116, 0.144, 0.458, 0.152, 0.13
0.264, 0.08, 0.294, 0.278, 0.084
