"1", "2", "3", "4", "5"
0.444, 0.174, 0.094, 0.18, 0.108
0.318, 0.21, 0.086, 0.224, 0.162
0.258, 0.382, 0.148, 0.142, 0.07
0.03, 0.08, 0.142, 0.27, 0.478
0.242, 0.254, 0.324, 0.1, 0.08
0.496, 0.304, 0.072, 0.112, 0.016
0.198, 0.254, 0.366, 0.114, 0.068
0.184, 0.252, 0.202, 0.244, 0.118
0.248, 0.266, 0.252, 0.122, 0.112
0.192, 0.34, 0.18, 0.168, 0.12
0.236, 0.33, 0.13, 0.264, 0.04
0.224, 0.218, 0.158, 0.298, 0.102
0.23, 0.214, 0.162, 0.258, 0.136
0.198, 0.312, 0.094, 0.152, 0.244
0.308, 0.154, 0.318, 0.102, 0.118
0.008, 0.07, 0.018, 0.296, 0.608
0.272, 0.28, 0.056, 0.152, 0.24
0.282, 0.164, 0.304, 0.13, 0.12
0.426, 0.138, 0.208, 0.19, 0.038
0.022, 0.412, 0.128, 0.168, 0.27
0.266, 0.256, 0.224, 0.174, 0.08
0.264, 0.182, 0.254, 0.194, 0.106
0.366, 0.166, 0.064, 0.176, 0.228
0.358, 0.314, 0.05, 0.176, 0.102
0.162, 0.156, 0.15, 0.336, 0.196
0.296, 0.412, 0.038, 0.086, 0.168
0.224, 0.318, 0.12, 0.19, 0.148
0.24, 0.244, 0.212, 0.228, 0.076
0.334, 0.294, 0.068, 0.18, 0.124
0.214, 0.34, 0.098, 0.226, 0.122
0.42, 0.376, 0.086, 0.072, 0.046
0.29, 0.328, 0.098, 0.226, 0.058
0.194, 0.214, 0.212, 0.276, 0.104
0.334, 0.388, 0.046, 0.118, 0.114
0.268, 0.342, 0.124, 0.14, 0.126
0.172, 0.364, 0.11, 0.114, 0.24
0.246, 0.172, 0.158, 0.258, 0.166
0.152, 0.102, 0.048, 0.242, 0.456
0.214, 0.232, 0.214, 0.248, 0.092
0.208, 0.18, 0.16, 0.256, 0.196
0.432, 0.22, 0.146, 0.114, 0.088
0.326, 0.42, 0.04, 0.168, 0.046
0.232, 0.23, 0.182, 0.24, 0.116
0.128, 0.226, 0.302, 0.266, 0.078
0.274, 0.13, 0.474, 0.084, 0.038
0.104, 0.168, 0.086, 0.556, 0.086
0.244, 0.136, 0.332, 0.184, 0.104
0.222, 0.202, 0.324, 0.182, 0.07
0.25, 0.448, 0.08, 0.156, 0.066
0.202, 0.286, 0.052, 0.394, 0.066
0.206, 0.098, 0.152, 0.444, 0.1
0.074, 0.42, 0.204, 0.232, 0.07
0.56, 0.182, 0.068, 0.106, 0.084
0.124, 0.12, 0.514, 0.192, 0.05
0.196, 0.182, 0.29, 0.234, 0.098
0.388, 0.354, 0.04, 0.112, 0.106
0.4, 0.242, 0.048, 0.132, 0.178
0.386, 0.252, 0.19, 0.076, 0.096
0.258, 0.426, 0.046, 0.174, 0.096
0.26, 0.258, 0.088, 0.21, 0.184
0.202, 0.176, 0.166, 0.298, 0.158
0.244, 0.232, 0.108, 0.252, 0.164
0.308, 0.402, 0.13, 0.144, 0.016
0.534, 0.124, 0.11, 0.152, 0.08
0.262, 0.348, 0.166, 0.078, 0.146
0.212, 0.12, 0.254, 0.288, 0.126
0.216, 0.236, 0.148, 0.332, 0.068
0.082, 0.026, 0.064, 0.406, 0.422
0.332, 0.2, 0.116, 0.282, 0.07
0.198, 0.158, 0.154, 0.234, 0.256
0.428, 0.238, 0.1, 0.156, 0.078
0.14, 0.42, 0.12, 0.134, 0.186
0.246, 0.294, 0.286, 0.124, 0.05
0.296, 0.142, 0.046, 0.232, 0.284
0.456, 0.184, 0.016, 0.146, 0.198
0.452, 0.102, 0.2, 0.156, 0.09
0.314, 0.182, 0.202, 0.21, 0.092
0.166, 0.398, 0.16, 0.144, 0.132
0.132, 0.33, 0.19, 0.098, 0.25
0.332, 0.204, 0.25, 0.152, 0.062
0.206, 0.144, 0.278, 0.254, 0.118
0.318, 0.278, 0.082, 0.19, 0.132
0.186, 0.076, 0.042, 0.102, 0.594
0.204, 0.294, 0.178, 0.2, 0.124
0.396, 0.186, 0.028, 0.182, 0.208
0.386, 0.468, 0.026, 0.068, 0.052
0.056, 0.164, 0.172, 0.416, 0.192
0.206, 0.562, 0.058, 0.086, 0.088
0.542, 0.132, 0.086, 0.12, 0.12
0.204, 0.168, 0.102, 0.428, 0.098
0.244, 0.23, 0.152, 0.236, 0.138
0.446, 0.284, 0.05, 0.09, 0.13
0.306, 0.364, 0.126, 0.118, 0.086
0.14, 0.256, 0.12, 0.33, 0.154
0.264, 0.2, 0.146, 0.218, 0.172
0.202, 0.306, 0.234, 0.034, 0.224
0.26, 0.114, 0.39, 0.198, 0.038
0.176, 0.632, 0.07, 0.08, 0.042
0.342, 0.248, 0.13, 0.126, 0.154
0.178, 0.438, 0.09, 0.198, 0.096
0.324, 0.172, 0.2, 0.202, 0.102
0.252, 0.226, 0.214, 0.192, 0.116
0.148, 0.654, 0.054, 0.084, 0.06
0.232, 0.286, 0.224, 0.118, 0.14
0.208, 0.272, 0.152, 0.236, 0.132
0.442, 0.304, 0.106, 0.098, 0.05
0.448, 0.292, 0.03, 0.142, 0.088
0.364, 0.124, 0.064, 0.186, 0.262
0.212, 0.126, 0.078, 0.254, 0.33
0.056, 0.272, 0.268, 0.164, 0.24
0.286, 0.276, 0.164, 0.218, 0.056
0.476, 0.102, 0.044, 0.146, 0.232
0.244, 0.62, 0.012, 0.066, 0.058
0.248, 0.318, 0.138, 0.22, 0.076
0.2, 0.188, 0.384, 0.156, 0.072
0.364, 0.18, 0.12, 0.218, 0.118
0.238, 0.208, 0.134, 0.314, 0.106
0.23, 0.38, 0.102, 0.194, 0.094
0.082, 0.786, 0.044, 0.056, 0.032
0.164, 0.156, 0.184, 0.326, 0.17
0.372, 0.2, 0.194, 0.19, 0.044
0.504, 0.16, 0.142, 0.15, 0.044
0.212, 0.218, 0.208, 0.276, 0.086
0.3, 0.442, 0.084, 0.118, 0.056
0.29, 0.334, 0.032, 0.192, 0.152
0.066, 0.06, 0.086, 0.334, 0.454
0.094, 0.2, 0.288, 0.242, 0.176
0.124, 0.218, 0.17, 0.282, 0.206
0.204, 0.22, 0.152, 0.176, 0.248
0.174, 0.156, 0.358, 0.21, 0.102
0.124, 0.108, 0.572, 0.118, 0.078
0.368, 0.532, 0.01, 0.048, 0.042
0.102, 0.13, 0.21, 0.376, 0.182
0.174, 0.194, 0.272, 0.202, 0.158
0.198, 0.094, 0.016, 0.256, 0.436
0.33, 0.29, 0.08, 0.144, 0.156
0.302, 0.244, 0.142, 0.182, 0.13
0.388, 0.182, 0.026, 0.116, 0.288
0.28, 0.182, 0.056, 0.16, 0.322
0.414, 0.284, 0.014, 0.104, 0.184
0.354, 0.226, 0.16, 0.132, 0.128
0.19, 0.15, 0.082, 0.354, 0.224
0.228, 0.282, 0.17, 0.2, 0.12
0.078, 0.04, 0.052, 0.666, 0.164
0.142, 0.456, 0.018, 0.292, 0.092
0.268, 0.366, 0.072, 0.156, 0.138
0.436, 0.124, 0.092, 0.144, 0.204
0.33, 0.332, 0.126, 0.132, 0.08
0.306, 0.148, 0.216, 0.2, 0.13
0.39, 0.154, 0.21, 0.146, 0.1
0.368, 0.26, 0.172, 0.124, 0.076
0.218, 0.19, 0.326, 0.146, 0.12
0.358, 0.24, 0.148, 0.134, 0.12
0.178, 0.112, 0.514, 0.108, 0.088
0.334, 0.142, 0.196, 0.198, 0.13
0.37, 0.198, 0.098, 0.238, 0.096
0.154, 0.292, 0.196, 0.198, 0.16
0.49, 0.216, 0.052, 0.206, 0.036
0.436, 0.338, 0.066, 0.07, 0.09
0.064, 0.316, 0.52, 0.076, 0.024
0.276, 0.308, 0.032, 0.214, 0.17
0.398, 0.294, 0.052, 0.158, 0.098
0.238, 0.174, 0.128, 0.196, 0.264
0.22, 0.212, 0.192, 0.236, 0.14
0.2, 0.24, 0.16, 0.246, 0.154
0.278, 0.356, 0.092, 0.138, 0.136
0.238, 0.308, 0.118, 0.254, 0.082
0.18, 0.274, 0.196, 0.234, 0.116
0.38, 0.24, 0.056, 0.094, 0.23
0.408, 0.266, 0.022, 0.18, 0.124
0.136, 0.172, 0.23, 0.37, 0.092
0.178, 0.126, 0.13, 0.516, 0.05
0.254, 0.258, 0.202, 0.214, 0.072
0.192, 0.42, 0.1, 0.166, 0.122
0.252, 0.202, 0.21, 0.244, 0.092
0.382, 0.154, 0.024, 0.122, 0.318
0.384, 0.336, 0.036, 0.132, 0.112
0.404, 0.232, 0.17, 0.07, 0.124
0.266, 0.192, 0.214, 0.184, 0.144
0.298, 0.31, 0.158, 0.194, 0.04
0.37, 0.384, 0.078, 0.098, 0.07
0.324, 0.256, 0.1, 0.248, 0.072
0.326, 0.156, 0.042, 0.146, 0.33
0.052, 0.144, 0.436, 0.178, 0.19
0.16, 0.534, 0.044, 0.098, 0.164
0.062, 0.3, 0.26, 0.198, 0.18
0.286, 0.192, 0.236, 0.17, 0.116
0.422, 0.272, 0.124, 0.118, 0.064
0.184, 0.238, 0.238, 0.214, 0.126
0.192, 0.376, 0.136, 0.14, 0.156
0.162, 0.126, 0.186, 0.19, 0.336
0.202, 0.224, 0.134, 0.272, 0.168
0.288, 0.282, 0.158, 0.196, 0.076
0.266, 0.172, 0.266, 0.202, 0.094
0.164, 0.486, 0.126, 0.14, 0.084
0.278, 0.198, 0.164, 0.258, 0.102
0.42, 0.2, 0.166, 0.14, 0.074
0.42, 0.31, 0.046, 0.12, 0.104
0.348, 0.274, 0.058, 0.224, 0.096
0.112, 0.214, 0.458, 0.064, 0.152
0.052, 0.062, 0.18, 0.16, 0.546
0.476, 0.284, 0.028, 0.072, 0.14
0.674, 0.18, 0.03, 0.096, 0.02
0.066, 0.12, 0.322, 0.392, 0.1
0.18, 0.186, 0.14, 0.284, 0.21
0.046, 0.116, 0.584, 0.15, 0.104
0.234, 0.168, 0.356, 0.166, 0.076
0.23, 0.248, 0.212, 0.188, 0.122
0.33, 0.156, 0.244, 0.192, 0.078
0.206, 0.146, 0.3, 0.22, 0.128
0.152, 0.234, 0.156, 0.322, 0.136
0.234, 0.256, 0.188, 0.27, 0.052
0.184, 0.282, 0.158, 0.138, 0.238
0.354, 0.342, 0.068, 0.198, 0.038
0.154, 0.294, 0.24, 0.192, 0.12
0.484, 0.262, 0.018, 0.134, 0.102
0.084, 0.244, 0.212, 0.32, 0.14
0.236, 0.182, 0.226, 0.244, 0.112
0.122, 0.454, 0.016, 0.354, 0.054
0.27, 0.278, 0.158, 0.224, 0.07
0.234, 0.076, 0.142, 0.264, 0.284
0.346, 0.436, 0.05, 0.086, 0.082
0.366, 0.308, 0.088, 0.108, 0.13
0.542, 0.256, 0.036, 0.108, 0.058
0.142, 0.36, 0.15, 0.246, 0.102
0.446, 0.354, 0.106, 0.066, 0.028
0.33, 0.258, 0.098, 0.116, 0.198
0.088, 0.146, 0.226, 0.398, 0.142
0.402, 0.414, 0.026, 0.106, 0.052
0.196, 0.306, 0.152, 0.216, 0.13
0.248, 0.38, 0.212, 0.074, 0.086
0.128, 0.196, 0.156, 0.214, 0.306
0.392, 0.356, 0.098, 0.128, 0.026
0.272, 0.368, 0.104, 0.132, 0.124
0.398, 0.166, 0.178, 0.172, 0.086
0.388, 0.462, 0.002, 0.062, 0.086
0.296, 0.312, 0.078, 0.282, 0.032
0.36, 0.296, 0.106, 0.156, 0.082
0.348, 0.2, 0.118, 0.148, 0.186
0.24, 0.18, 0.218, 0.24, 0.122
0.176, 0.228, 0.24, 0.224, 0.132
0.346, 0.312, 0.064, 0.248, 0.03
0.236, 0.114, 0.1, 0.312, 0.238
0.33, 0.324, 0.086, 0.21, 0.05
0.362, 0.214, 0.134, 0.136, 0.154
0.34, 0.38, 0.052, 0.13, 0.098
0.422, 0.18, 0.156, 0.164, 0.078
0.15, 0.398, 0.152, 0.162, 0.138
0.36, 0.214, 0.234, 0.106, 0.086
0.292, 0.268, 0.128, 0.182, 0.13
0.184, 0.22, 0.09, 0.398, 0.108
0.212, 0.13, 0.258, 0.248, 0.152
0.236, 0.242, 0.272, 0.164, 0.086
0.444, 0.436, 0.026, 0.046, 0.048
0.16, 0.192, 0.274, 0.228, 0.146
0.31, 0.226, 0.068, 0.192, 0.204
0.1, 0.186, 0.226, 0.234, 0.254
0.276, 0.24, 0.114, 0.35, 0.02
0.324, 0.304, 0.12, 0.218, 0.034
0.304, 0.284, 0.116, 0.176, 0.12
0.246, 0.296, 0.194, 0.124, 0.14
0.288, 0.322, 0.028, 0.154, 0.208
0.412, 0.232, 0.044, 0.132, 0.18
0.134, 0.496, 0.116, 0.176, 0.078
0.12, 0.086, 0.078, 0.362, 0.354
0.182, 0.36, 0.108, 0.234, 0.116
0.524, 0.184, 0.152, 0.088, 0.052
0.204, 0.228, 0.138, 0.266, 0.164
0.134, 0.196, 0.096, 0.316, 0.258
0.196, 0.278, 0.204, 0.202, 0.12
0.212, 0.21, 0.236, 0.2, 0.142
0.162, 0.328, 0.118, 0.238, 0.154
0.08, 0.04, 0.048, 0.354, 0.478
0.446, 0.14, 0.178, 0.192, 0.044
0.36, 0.442, 0.084, 0.092, 0.022
0.09, 0.076, 0.1, 0.092, 0.642
0.14, 0.202, 0.066, 0.18, 0.412
0.11, 0.046, 0.026, 0.234, 0.584
0.226, 0.46, 0.122, 0.12, 0.072
0.256, 0.282, 0.226, 0.15, 0.086
0.344, 0.318, 0.028, 0.07, 0.24
0.362, 0.142, 0.186, 0.212, 0.098
0.43, 0.224, 0.128, 0.15, 0.068
0.206, 0.194, 0.226, 0.238, 0.136
0.336, 0.3, 0.014, 0.104, 0.246
0.394, 0.346, 0.124, 0.088, 0.048
0.328, 0.142, 0.236, 0.212, 0.082
0.406, 0.106, 0.3, 0.054, 0.134
0.196, 0.246, 0.072, 0.214, 0.272
0.324, 0.36, 0.074, 0.114, 0.128
0.38, 0.468, 0.026, 0.084, 0.042
0.308, 0.188, 0.184, 0.256, 0.064
0.266, 0.29, 0.148, 0.186, 0.11
0.346, 0.284, 0.124, 0.138, 0.108
0.282, 0.306, 0.116, 0.202, 0.094
0.276, 0.558, 0.06, 0.078, 0.028
0.184, 0.208, 0.188, 0.264, 0.156
0.198, 0.19, 0.18, 0.256, 0.176
0.306, 0.17, 0.19, 0.262, 0.072
0.158, 0.216, 0.132, 0.344, 0.15
0.312, 0.15, 0.036, 0.1, 0.402
0.192, 0.278, 0.28, 0.19, 0.06
0.33, 0.286, 0.186, 0.132, 0.066
0.244, 0.124, 0.454, 0.116, 0.062
0.234, 0.3, 0.108, 0.21, 0.148
0.25, 0.35, 0.224, 0.142, 0.034
0.462, 0.178, 0.016, 0.322, 0.022
0.092, 0.206, 0.416, 0.188, 0.098
0.22, 0.352, 0.226, 0.14, 0.062
0.314, 0.296, 0.118, 0.222, 0.05
0.208, 0.216, 0.18, 0.244, 0.152
0.35, 0.382, 0.166, 0.092, 0.01
0.364, 0.184, 0.048, 0.228, 0.176
0.312, 0.322, 0.12, 0.188, 0.058
0.216, 0.32, 0.134, 0.152, 0.178
0.166, 0.186, 0.16, 0.35, 0.138
0.186, 0.594, 0.004, 0.054, 0.162
0.35, 0.23, 0.13, 0.162, 0.128
0.164, 0.21, 0.158, 0.344, 0.124
0.434, 0.368, 0.058, 0.046, 0.094
0.098, 0.154, 0.204, 0.282, 0.262
0.14, 0.034, 0.104, 0.17, 0.552
0.334, 0.34, 0.12, 0.084, 0.122
0.252, 0.228, 0.156, 0.178, 0.186
0.21, 0.262, 0.182, 0.218, 0.128
0.05, 0.024, 0.01, 0.834, 0.082
0.064, 0.078, 0.174, 0.198, 0.486
0.282, 0.222, 0.112, 0.176, 0.208
0.15, 0.168, 0.198, 0.3, 0.184
0.232, 0.492, 0.046, 0.194, 0.036
0.234, 0.268, 0.104, 0.27, 0.124
0.344, 0.372, 0.062, 0.122, 0.1
0.22, 0.146, 0.296, 0.248, 0.09
0.126, 0.206, 0.136, 0.302, 0.23
0.424, 0.208, 0.144, 0.138, 0.086
0.314, 0.308, 0.152, 0.164, 0.062
0.272, 0.214, 0.22, 0.174, 0.12
0.242, 0.246, 0.158, 0.26, 0.094
0.298, 0.29, 0.162, 0.11, 0.14
0.186, 0.134, 0.116, 0.206, 0.358
0.564, 0.212, 0.03, 0.092, 0.102
0.568, 0.124, 0.062, 0.204, 0.042
0.302, 0.454, 0.09, 0.14, 0.014
0.354, 0.206, 0.296, 0.098, 0.046
0.22, 0.256, 0.192, 0.172, 0.16
0.23, 0.328, 0.142, 0.234, 0.066
0.426, 0.204, 0.062, 0.248, 0.06
0.214, 0.344, 0.15, 0.21, 0.082
0.252, 0.072, 0.032, 0.276, 0.368
0.324, 0.324, 0.144, 0.148, 0.06
0.28, 0.354, 0.106, 0.214, 0.046
0.426, 0.13, 0.224, 0.118, 0.102
0.228, 0.188, 0.184, 0.226, 0.174
0.19, 0.384, 0.14, 0.22, 0.066
0.312, 0.498, 0.054, 0.11, 0.026
0.434, 0.316, 0.054, 0.072, 0.124
0.254, 0.278, 0.122, 0.22, 0.126
0.088, 0.336, 0.136, 0.316, 0.124
0.14, 0.258, 0.246, 0.242, 0.114
0.212, 0.26, 0.142, 0.284, 0.102
0.198, 0.214, 0.186, 0.172, 0.23
0.1, 0.212, 0.3, 0.156, 0.232
0.326, 0.334, 0.056, 0.202, 0.082
0.12, 0.216, 0.172, 0.3, 0.192
0.33, 0.176, 0.148, 0.226, 0.12
0.17, 0.204, 0.184, 0.236, 0.206
0.134, 0.506, 0.124, 0.134, 0.102
0.18, 0.308, 0.166, 0.24, 0.106
0.226, 0.086, 0.022, 0.12, 0.546
0.118, 0.496, 0.184, 0.158, 0.044
0.348, 0.394, 0.098, 0.06, 0.1
0.086, 0.46, 0.13, 0.168, 0.156
0.45, 0.182, 0.132, 0.128, 0.108
0.144, 0.086, 0.076, 0.318, 0.376
0.26, 0.136, 0.268, 0.262, 0.074
0.218, 0.252, 0.156, 0.192, 0.182
0.276, 0.406, 0.056, 0.16, 0.102
0.328, 0.368, 0.108, 0.114, 0.082
0.044, 0.106, 0.2, 0.27, 0.38
0.614, 0.092, 0.1, 0.136, 0.058
0.082, 0.316, 0.316, 0.23, 0.056
0.334, 0.17, 0.196, 0.182, 0.118
0.46, 0.162, 0.172, 0.154, 0.052
0.248, 0.346, 0.138, 0.218, 0.05
0.334, 0.174, 0.268, 0.092, 0.132
0.216, 0.306, 0.168, 0.216, 0.094
0.766, 0.122, 0, 0.06, 0.052
0.168, 0.154, 0.11, 0.472, 0.096
0.434, 0.19, 0.178, 0.13, 0.068
0.396, 0.308, 0.052, 0.082, 0.162
0.396, 0.258, 0.086, 0.196, 0.064
0.28, 0.08, 0.244, 0.288, 0.108
0.322, 0.428, 0.074, 0.092, 0.084
0.324, 0.198, 0.204, 0.196, 0.078
0.092, 0.434, 0.19, 0.18, 0.104
0.352, 0.228, 0.136, 0.136, 0.148
0.324, 0.28, 0.062, 0.164, 0.17
0.294, 0.228, 0.196, 0.168, 0.114
0.226, 0.298, 0.254, 0.148, 0.074
0.394, 0.448, 0.022, 0.066, 0.07
0.102, 0.24, 0.094, 0.442, 0.122
0.186, 0.234, 0.162, 0.272, 0.146
0.386, 0.218, 0.086, 0.16, 0.15
0.214, 0.156, 0.112, 0.452, 0.066
0.14, 0.816, 0.002, 0.02, 0.022
0.154, 0.204, 0.23, 0.202, 0.21
0.096, 0.42, 0.276, 0.144, 0.064
0.194, 0.204, 0.254, 0.222, 0.126
0.416, 0.166, 0.064, 0.248, 0.106
0.308, 0.274, 0.168, 0.124, 0.126
0.284, 0.216, 0.054, 0.272, 0.174
0.256, 0.262, 0.228, 0.206, 0.048
0.19, 0.198, 0.158, 0.296, 0.158
0.356, 0.31, 0.076, 0.118, 0.14
0.57, 0.26, 0.012, 0.086, 0.072
0.138, 0.308, 0.202, 0.172, 0.18
0.386, 0.208, 0.156, 0.182, 0.068
0.212, 0.318, 0.096, 0.272, 0.102
0.256, 0.246, 0.174, 0.13, 0.194
0.26, 0.206, 0.232, 0.196, 0.106
0.062, 0.28, 0.204, 0.28, 0.174
0.466, 0.228, 0.102, 0.162, 0.042
0.152, 0.146, 0.146, 0.47, 0.086
0.246, 0.25, 0.088, 0.262, 0.154
0.286, 0.25, 0.158, 0.204, 0.102
0.222, 0.14, 0.142, 0.414, 0.082
0.308, 0.31, 0.112, 0.088, 0.182
0.31, 0.402, 0.05, 0.21, 0.028
0.214, 0.178, 0.252, 0.212, 0.144
0.116, 0.186, 0.176, 0.444, 0.078
0.438, 0.304, 0.084, 0.06, 0.114
0.352, 0.152, 0.244, 0.162, 0.09
0.266, 0.276, 0.138, 0.188, 0.132
0.3, 0.328, 0.056, 0.148, 0.168
0.27, 0.166, 0.242, 0.244, 0.078
0.666, 0.252, 0.006, 0.062, 0.014
0.094, 0.128, 0.168, 0.166, 0.444
0.316, 0.188, 0.162, 0.178, 0.156
0.136, 0.186, 0.08, 0.086, 0.512
0.204, 0.536, 0, 0.208, 0.052
0.264, 0.2, 0.306, 0.122, 0.108
0.392, 0.202, 0.132, 0.158, 0.116
0.338, 0.242, 0.224, 0.18, 0.016
0.256, 0.19, 0.136, 0.282, 0.136
0.202, 0.18, 0.322, 0.248, 0.048
0.142, 0.44, 0.12, 0.026, 0.272
0.184, 0.066, 0.022, 0.254, 0.474
0.212, 0.194, 0.264, 0.224, 0.106
0.034, 0.042, 0.092, 0.138, 0.694
0.238, 0.242, 0.14, 0.242, 0.138
0.222, 0.216, 0.29, 0.186, 0.086
0.158, 0.164, 0.514, 0.094, 0.07
0.31, 0.184, 0.248, 0.186, 0.072
0.176, 0.19, 0.208, 0.31, 0.116
0.2, 0.148, 0.336, 0.24, 0.076
0.518, 0.266, 0.052, 0.14, 0.024
0.356, 0.452, 0.036, 0.116, 0.04
0.162, 0.254, 0.216, 0.238, 0.13
0.184, 0.248, 0.418, 0.136, 0.014
0.198, 0.082, 0.268, 0.088, 0.364
0.234, 0.42, 0.13, 0.12, 0.096
0.718, 0.11, 0.036, 0.11, 0.026
0.368, 0.266, 0.038, 0.11, 0.218
0.196, 0.308, 0.122, 0.264, 0.11
0.284, 0.37, 0.072, 0.118, 0.156
0.31, 0.128, 0.166, 0.302, 0.094
0.232, 0.146, 0.366, 0.188, 0.068
0.372, 0.23, 0.062, 0.174, 0.162
0.312, 0.214, 0.132, 0.244, 0.098
0.348, 0.122, 0.108, 0.29, 0.132
0.524, 0.276, 0.1, 0.06, 0.04
0.3, 0.206, 0.162, 0.144, 0.188
0.076, 0.628, 0.078, 0.166, 0.052
0.216, 0.216, 0.32, 0.15, 0.098
0.624, 0.142, 0.03, 0.08, 0.124
0.556, 0.242, 0.066, 0.088, 0.048
0.284, 0.262, 0.086, 0.168, 0.2
0.292, 0.328, 0.036, 0.122, 0.222
0.088, 0.17, 0.328, 0.292, 0.122
0.226, 0.356, 0.134, 0.138, 0.146
0.342, 0.302, 0.02, 0.184, 0.152
0.318, 0.18, 0.156, 0.178, 0.168
0.19, 0.392, 0.18, 0.108, 0.13
0.288, 0.222, 0.18, 0.15, 0.16
0.34, 0.232, 0.11, 0.27, 0.048
0.2, 0.36, 0.224, 0.148, 0.068
0.18, 0.172, 0.194, 0.29, 0.164
0.246, 0.21, 0.252, 0.112, 0.18
0.342, 0.256, 0.11, 0.208, 0.084
0.186, 0.204, 0.028, 0.114, 0.468
0.318, 0.302, 0.16, 0.148, 0.072
0.28, 0.17, 0.322, 0.144, 0.084
0.244, 0.314, 0.174, 0.184, 0.084
0.468, 0.23, 0.156, 0.1, 0.046
0.328, 0.322, 0.038, 0.174, 0.138
0.212, 0.326, 0.126, 0.154, 0.182
0.178, 0.072, 0.168, 0.384, 0.198
0.224, 0.45, 0.098, 0.164, 0.064
0.5, 0.2, 0.104, 0.144, 0.052
0.284, 0.164, 0.16, 0.248, 0.144
0.396, 0.252, 0.124, 0.12, 0.108
0.196, 0.296, 0.142, 0.244, 0.122
0.226, 0.244, 0.132, 0.236, 0.162
0.178, 0.282, 0.242, 0.188, 0.11
0.28, 0.178, 0.104, 0.392, 0.046
0.164, 0.118, 0.166, 0.248, 0.304
0.378, 0.118, 0.238, 0.196, 0.07
0.232, 0.132, 0.226, 0.288, 0.122
0.26, 0.468, 0.088, 0.108, 0.076
0.268, 0.186, 0.126, 0.19, 0.23
0.374, 0.11, 0.23, 0.09, 0.196
0.144, 0.364, 0.172, 0.192, 0.128
0.266, 0.18, 0.208, 0.23, 0.116
0.264, 0.168, 0.126, 0.272, 0.17
0.258, 0.302, 0.136, 0.15, 0.154
0.488, 0.23, 0.08, 0.118, 0.084
0.162, 0.248, 0.306, 0.102, 0.182
0.276, 0.304, 0.226, 0.172, 0.022
0.268, 0.208, 0.158, 0.292, 0.074
0.272, 0.264, 0.204, 0.072, 0.188
0.368, 0.328, 0.118, 0.106, 0.08
0.276, 0.208, 0.156, 0.202, 0.158
0.162, 0.168, 0.294, 0.244, 0.132
0.192, 0.084, 0.056, 0.318, 0.35
0.2, 0.286, 0.18, 0.192, 0.142
0.392, 0.388, 0.03, 0.156, 0.034
0.206, 0.452, 0.122, 0.184, 0.036
0.396, 0.312, 0.1, 0.14, 0.052
0.314, 0.276, 0.15, 0.226, 0.034
0.056, 0.312, 0.328, 0.206, 0.098
0.102, 0.18, 0.238, 0.268, 0.212
0.244, 0.344, 0.096, 0.264, 0.052
0.368, 0.264, 0.114, 0.148, 0.106
0.286, 0.134, 0.162, 0.224, 0.194
0.31, 0.412, 0.016, 0.094, 0.168
0.232, 0.256, 0.236, 0.208, 0.068
0.53, 0.382, 0.01, 0.05, 0.028
0.298, 0.23, 0.084, 0.27, 0.118
0.408, 0.25, 0.162, 0.134, 0.046
0.344, 0.214, 0.17, 0.212, 0.06
0.19, 0.128, 0.5, 0.112, 0.07
0.13, 0.202, 0.228, 0.308, 0.132
0.132, 0.304, 0.35, 0.156, 0.058
0.306, 0.182, 0.136, 0.248, 0.128
0.256, 0.296, 0.16, 0.222, 0.066
0.318, 0.29, 0.08, 0.27, 0.042
0.032, 0.076, 0.106, 0.32, 0.466
0.062, 0.104, 0.06, 0.738, 0.036
0.236, 0.264, 0.172, 0.178, 0.15
0.276, 0.246, 0.268, 0.096, 0.114
0.108, 0.134, 0.192, 0.366, 0.2
0.242, 0.188, 0.112, 0.126, 0.332
0.208, 0.12, 0.058, 0.152, 0.462
0.232, 0.264, 0.308, 0.074, 0.122
0.292, 0.402, 0.016, 0.098, 0.192
0.19, 0.64, 0.008, 0.06, 0.102
0.344, 0.226, 0.128, 0.156, 0.146
0.216, 0.368, 0.082, 0.23, 0.104
0.27, 0.134, 0.154, 0.294, 0.148
0.196, 0.26, 0.09, 0.382, 0.072
0.502, 0.378, 0.016, 0.02, 0.084
0.312, 0.244, 0.104, 0.212, 0.128
0.864, 0.052, 0.008, 0.028, 0.048
0.236, 0.174, 0.274, 0.164, 0.152
0.19, 0.352, 0.106, 0.328, 0.024
0.294, 0.242, 0.168, 0.252, 0.044
0.524, 0.294, 0.03, 0.062, 0.09
0.198, 0.22, 0.188, 0.276, 0.118
0.086, 0.164, 0.368, 0.23, 0.152
0.264, 0.22, 0.142, 0.182, 0.192
0.3, 0.252, 0.216, 0.164, 0.068
0.108, 0.154, 0.13, 0.392, 0.216
0.288, 0.256, 0.054, 0.264, 0.138
0.206, 0.474, 0.08, 0.114, 0.126
0.368, 0.228, 0.08, 0.184, 0.14
0.404, 0.22, 0.13, 0.156, 0.09
0.228, 0.162, 0.366, 0.09, 0.154
0.296, 0.248, 0.028, 0.276, 0.152
0.28, 0.22, 0.14, 0.21, 0.15
0.366, 0.238, 0.178, 0.152, 0.066
0.262, 0.422, 0.038, 0.136, 0.142
0.234, 0.186, 0.406, 0.122, 0.052
